x,y1,y2,y3
2.5,-12.25424672,-12.4433,-14.3258
2.501,-12.25430581,-12.4433,-14.3258
2.502,-12.25436279,-12.4433,-14.3258
2.503,-12.25441767,-12.4433,-14.3258
2.504,-12.25447044,-12.4433,-14.3258
2.505,-12.25452112,-12.4433,-14.3258
2.506,-12.25456971,-12.4433,-14.3258
2.507,-12.2546162,-12.4433,-14.3258
2.508,-12.25466061,-12.4433,-14.3258
2.509,-12.25470294,-12.4433,-14.3258
2.51,-12.25474319,-12.4433,-14.3258
2.511,-12.25478137,-12.4433,-14.3258
2.512,-12.25481747,-12.4433,-14.3258
2.513,-12.25485151,-12.4433,-14.3258
2.514,-12.25488348,-12.4433,-14.3258
2.515,-12.25491339,-12.4433,-14.3258
2.516,-12.25494125,-12.4433,-14.3258
2.517,-12.25496706,-12.4433,-14.3258
2.518,-12.25499082,-12.4433,-14.3258
2.519,-12.25501254,-12.4433,-14.3258
2.52,-12.25503222,-12.4433,-14.3258
2.521,-12.25504986,-12.4433,-14.3258
2.522,-12.25506547,-12.4433,-14.3258
2.523,-12.25507905,-12.4433,-14.3258
2.524,-12.25509062,-12.4433,-14.3258
2.525,-12.25510016,-12.4433,-14.3258
2.526,-12.25510769,-12.4433,-14.3258
2.527,-12.25511321,-12.4433,-14.3258
2.528,-12.25511672,-12.4433,-14.3258
2.529,-12.25511824,-12.4433,-14.3258
2.53,-12.25511775,-12.4433,-14.3258
2.531,-12.25511528,-12.4433,-14.3258
2.532,-12.25511082,-12.4433,-14.3258
2.533,-12.25510437,-12.4433,-14.3258
2.534,-12.25509594,-12.4433,-14.3258
2.535,-12.25508554,-12.4433,-14.3258
2.536,-12.25507317,-12.4433,-14.3258
2.537,-12.25505884,-12.4433,-14.3258
2.538,-12.25504255,-12.4433,-14.3258
2.539,-12.2550243,-12.4433,-14.3258
2.54,-12.25500409,-12.4433,-14.3258
2.541,-12.25498195,-12.4433,-14.3258
2.542,-12.25495786,-12.4433,-14.3258
2.543,-12.25493183,-12.4433,-14.3258
2.544,-12.25490388,-12.4433,-14.3258
2.545,-12.25487399,-12.4433,-14.3258
2.546,-12.25484218,-12.4433,-14.3258
2.547,-12.25480846,-12.4433,-14.3258
2.548,-12.25477283,-12.4433,-14.3258
2.549,-12.25473528,-12.4433,-14.3258
2.55,-12.25469584,-12.4433,-14.3258
2.551,-12.25465449,-12.4433,-14.3258
2.552,-12.25461126,-12.4433,-14.3258
2.553,-12.25456614,-12.4433,-14.3258
2.554,-12.25451913,-12.4433,-14.3258
2.555,-12.25447025,-12.4433,-14.3258
2.556,-12.2544195,-12.4433,-14.3258
2.557,-12.25436688,-12.4433,-14.3258
2.558,-12.2543124,-12.4433,-14.3258
2.559,-12.25425607,-12.4433,-14.3258
2.56,-12.25419788,-12.4433,-14.3258
2.561,-12.25413785,-12.4433,-14.3258
2.562,-12.25407597,-12.4433,-14.3258
2.563,-12.25401227,-12.4433,-14.3258
2.564,-12.25394673,-12.4433,-14.3258
2.565,-12.25387937,-12.4433,-14.3258
2.566,-12.25381019,-12.4433,-14.3258
2.567,-12.2537392,-12.4433,-14.3258
2.568,-12.2536664,-12.4433,-14.3258
2.569,-12.2535918,-12.4433,-14.3258
2.57,-12.2535154,-12.4433,-14.3258
2.571,-12.25343721,-12.4433,-14.3258
2.572,-12.25335723,-12.4433,-14.3258
2.573,-12.25327548,-12.4433,-14.3258
2.574,-12.25319195,-12.4433,-14.3258
2.575,-12.25310665,-12.4433,-14.3258
2.576,-12.25301959,-12.4433,-14.3258
2.577,-12.25293077,-12.4433,-14.3258
2.578,-12.2528402,-12.4433,-14.3258
2.579,-12.25274789,-12.4433,-14.3258
2.58,-12.25265383,-12.4433,-14.3258
2.581,-12.25255804,-12.4433,-14.3258
2.582,-12.25246053,-12.4433,-14.3258
2.583,-12.25236129,-12.4433,-14.3258
2.584,-12.25226033,-12.4433,-14.3258
2.585,-12.25215766,-12.4433,-14.3258
2.586,-12.25205329,-12.4433,-14.3258
2.587,-12.25194722,-12.4433,-14.3258
2.588,-12.25183945,-12.4433,-14.3258
2.589,-12.25173,-12.4433,-14.3258
2.59,-12.25161887,-12.4433,-14.3258
2.591,-12.25150606,-12.4433,-14.3258
2.592,-12.25139159,-12.4433,-14.3258
2.593,-12.25127545,-12.4433,-14.3258
2.594,-12.25115765,-12.4433,-14.3258
2.595,-12.2510382,-12.4433,-14.3258
2.596,-12.25091711,-12.4433,-14.3258
2.597,-12.25079438,-12.4433,-14.3258
2.598,-12.25067002,-12.4433,-14.3258
2.599,-12.25054403,-12.4433,-14.3258
2.6,-12.25041642,-12.4433,-14.3258
2.601,-12.2502872,-12.4433,-14.3258
2.602,-12.25015637,-12.4433,-14.3258
2.603,-12.25002394,-12.4433,-14.3258
2.604,-12.24988991,-12.4433,-14.3258
2.605,-12.2497543,-12.4433,-14.3258
2.606,-12.2496171,-12.4433,-14.3258
2.607,-12.24947833,-12.4433,-14.3258
2.608,-12.24933798,-12.4433,-14.3258
2.609,-12.24919608,-12.4433,-14.3258
2.61,-12.24905261,-12.4433,-14.3258
2.611,-12.2489076,-12.4433,-14.3258
2.612,-12.24876104,-12.4433,-14.3258
2.613,-12.24861294,-12.4433,-14.3258
2.614,-12.24846332,-12.4433,-14.3258
2.615,-12.24831216,-12.4433,-14.3258
2.616,-12.24815949,-12.4433,-14.3258
2.617,-12.24800531,-12.4433,-14.3258
2.618,-12.24784962,-12.4433,-14.3258
2.619,-12.24769244,-12.4433,-14.3258
2.62,-12.24753376,-12.4433,-14.3258
2.621,-12.24737359,-12.4433,-14.3258
2.622,-12.24721195,-12.4433,-14.3258
2.623,-12.24704883,-12.4433,-14.3258
2.624,-12.24688425,-12.4433,-14.3258
2.625,-12.24671821,-12.4433,-14.3258
2.626,-12.24655072,-12.4433,-14.3258
2.627,-12.24638178,-12.4433,-14.3258
2.628,-12.2462114,-12.4433,-14.3258
2.629,-12.24603959,-12.4433,-14.3258
2.63,-12.24586635,-12.4433,-14.3258
2.631,-12.24569169,-12.4433,-14.3258
2.632,-12.24551563,-12.4433,-14.3258
2.633,-12.24533815,-12.4433,-14.3258
2.634,-12.24515928,-12.4433,-14.3258
2.635,-12.24497901,-12.4433,-14.3258
2.636,-12.24479736,-12.4433,-14.3258
2.637,-12.24461434,-12.4433,-14.3258
2.638,-12.24442994,-12.4433,-14.3258
2.639,-12.24424417,-12.4433,-14.3258
2.64,-12.24405705,-12.4433,-14.3258
2.641,-12.24386857,-12.4433,-14.3258
2.642,-12.24367875,-12.4433,-14.3258
2.643,-12.2434876,-12.4433,-14.3258
2.644,-12.24329511,-12.4433,-14.3258
2.645,-12.2431013,-12.4433,-14.3258
2.646,-12.24290618,-12.4433,-14.3258
2.647,-12.24270974,-12.4433,-14.3258
2.648,-12.242512,-12.4433,-14.3258
2.649,-12.24231297,-12.4433,-14.3258
2.65,-12.24211265,-12.4433,-14.3258
2.651,-12.24191104,-12.4433,-14.3258
2.652,-12.24170816,-12.4433,-14.3258
2.653,-12.24150401,-12.4433,-14.3258
2.654,-12.24129861,-12.4433,-14.3258
2.655,-12.24109194,-12.4433,-14.3258
2.656,-12.24088404,-12.4433,-14.3258
2.657,-12.24067489,-12.4433,-14.3258
2.658,-12.24046451,-12.4433,-14.3258
2.659,-12.2402529,-12.4433,-14.3258
2.66,-12.24004008,-12.4433,-14.3258
2.661,-12.23982604,-12.4433,-14.3258
2.662,-12.2396108,-12.4433,-14.3258
2.663,-12.23939436,-12.4433,-14.3258
2.664,-12.23917673,-12.4433,-14.3258
2.665,-12.23895792,-12.4433,-14.3258
2.666,-12.23873794,-12.4433,-14.3258
2.667,-12.23851678,-12.4433,-14.3258
2.668,-12.23829447,-12.4433,-14.3258
2.669,-12.238071,-12.4433,-14.3258
2.67,-12.23784638,-12.4433,-14.3258
2.671,-12.23762062,-12.4433,-14.3258
2.672,-12.23739373,-12.4433,-14.3258
2.673,-12.23716572,-12.4433,-14.3258
2.674,-12.23693659,-12.4433,-14.3258
2.675,-12.23670634,-12.4433,-14.3258
2.676,-12.23647499,-12.4433,-14.3258
2.677,-12.23624255,-12.4433,-14.3258
2.678,-12.23600901,-12.4433,-14.3258
2.679,-12.2357744,-12.4433,-14.3258
2.68,-12.23553871,-12.4433,-14.3258
2.681,-12.23530195,-12.4433,-14.3258
2.682,-12.23506413,-12.4433,-14.3258
2.683,-12.23482526,-12.4433,-14.3258
2.684,-12.23458534,-12.4433,-14.3258
2.685,-12.23434439,-12.4433,-14.3258
2.686,-12.2341024,-12.4433,-14.3258
2.687,-12.23385939,-12.4433,-14.3258
2.688,-12.23361537,-12.4433,-14.3258
2.689,-12.23337033,-12.4433,-14.3258
2.69,-12.23312429,-12.4433,-14.3258
2.691,-12.23287726,-12.4433,-14.3258
2.692,-12.23262924,-12.4433,-14.3258
2.693,-12.23238024,-12.4433,-14.3258
2.694,-12.23213027,-12.4433,-14.3258
2.695,-12.23187934,-12.4433,-14.3258
2.696,-12.23162745,-12.4433,-14.3258
2.697,-12.2313746,-12.4433,-14.3258
2.698,-12.23112082,-12.4433,-14.3258
2.699,-12.2308661,-12.4433,-14.3258
2.7,-12.23061045,-12.4433,-14.3258
2.701,-12.23035388,-12.4433,-14.3258
2.702,-12.23009639,-12.4433,-14.3258
2.703,-12.229838,-12.4433,-14.3258
2.704,-12.22957872,-12.4433,-14.3258
2.705,-12.22931854,-12.4433,-14.3258
2.706,-12.22905748,-12.4433,-14.3258
2.707,-12.22879554,-12.4433,-14.3258
2.708,-12.22853273,-12.4433,-14.3258
2.709,-12.22826907,-12.4433,-14.3258
2.71,-12.22800455,-12.4433,-14.3258
2.711,-12.22773918,-12.4433,-14.3258
2.712,-12.22747297,-12.4433,-14.3258
2.713,-12.22720594,-12.4433,-14.3258
2.714,-12.22693808,-12.4433,-14.3258
2.715,-12.2266694,-12.4433,-14.3258
2.716,-12.22639991,-12.4433,-14.3258
2.717,-12.22612962,-12.4433,-14.3258
2.718,-12.22585854,-12.4433,-14.3258
2.719,-12.22558667,-12.4433,-14.3258
2.72,-12.22531403,-12.4433,-14.3258
2.721,-12.22504061,-12.4433,-14.3258
2.722,-12.22476643,-12.4433,-14.3258
2.723,-12.22449149,-12.4433,-14.3258
2.724,-12.2242158,-12.4433,-14.3258
2.725,-12.22393937,-12.4433,-14.3258
2.726,-12.22366221,-12.4433,-14.3258
2.727,-12.22338432,-12.4433,-14.3258
2.728,-12.22310571,-12.4433,-14.3258
2.729,-12.22282639,-12.4433,-14.3258
2.73,-12.22254637,-12.4433,-14.3258
2.731,-12.22226565,-12.4433,-14.3258
2.732,-12.22198424,-12.4433,-14.3258
2.733,-12.22170216,-12.4433,-14.3258
2.734,-12.22141939,-12.4433,-14.3258
2.735,-12.22113596,-12.4433,-14.3258
2.736,-12.22085188,-12.4433,-14.3258
2.737,-12.22056714,-12.4433,-14.3258
2.738,-12.22028176,-12.4433,-14.3258
2.739,-12.21999574,-12.4433,-14.3258
2.74,-12.2197091,-12.4433,-14.3258
2.741,-12.21942183,-12.4433,-14.3258
2.742,-12.21913395,-12.4433,-14.3258
2.743,-12.21884547,-12.4433,-14.3258
2.744,-12.21855638,-12.4433,-14.3258
2.745,-12.21826671,-12.4433,-14.3258
2.746,-12.21797646,-12.4433,-14.3258
2.747,-12.21768562,-12.4433,-14.3258
2.748,-12.21739423,-12.4433,-14.3258
2.749,-12.21710227,-12.4433,-14.3258
2.75,-12.21680976,-12.4433,-14.3258
2.751,-12.2165167,-12.4433,-14.3258
2.752,-12.21622311,-12.4433,-14.3258
2.753,-12.21592898,-12.4433,-14.3258
2.754,-12.21563434,-12.4433,-14.3258
2.755,-12.21533918,-12.4433,-14.3258
2.756,-12.21504351,-12.4433,-14.3258
2.757,-12.21474735,-12.4433,-14.3258
2.758,-12.21445069,-12.4433,-14.3258
2.759,-12.21415355,-12.4433,-14.3258
2.76,-12.21385593,-12.4433,-14.3258
2.761,-12.21355784,-12.4433,-14.3258
2.762,-12.21325929,-12.4433,-14.3258
2.763,-12.21296029,-12.4433,-14.3258
2.764,-12.21266084,-12.4433,-14.3258
2.765,-12.21236096,-12.4433,-14.3258
2.766,-12.21206064,-12.4433,-14.3258
2.767,-12.2117599,-12.4433,-14.3258
2.768,-12.21145874,-12.4433,-14.3258
2.769,-12.21115718,-12.4433,-14.3258
2.77,-12.21085522,-12.4433,-14.3258
2.771,-12.21055286,-12.4433,-14.3258
2.772,-12.21025012,-12.4433,-14.3258
2.773,-12.209947,-12.4433,-14.3258
2.774,-12.20964351,-12.4433,-14.3258
2.775,-12.20933966,-12.4433,-14.3258
2.776,-12.20903545,-12.4433,-14.3258
2.777,-12.2087309,-12.4433,-14.3258
2.778,-12.20842601,-12.4433,-14.3258
2.779,-12.20812079,-12.4433,-14.3258
2.78,-12.20781524,-12.4433,-14.3258
2.781,-12.20750938,-12.4433,-14.3258
2.782,-12.20720321,-12.4433,-14.3258
2.783,-12.20689673,-12.4433,-14.3258
2.784,-12.20658997,-12.4433,-14.3258
2.785,-12.20628291,-12.4433,-14.3258
2.786,-12.20597558,-12.4433,-14.3258
2.787,-12.20566798,-12.4433,-14.3258
2.788,-12.20536012,-12.4433,-14.3258
2.789,-12.205052,-12.4433,-14.3258
2.79,-12.20474363,-12.4433,-14.3258
2.791,-12.20443503,-12.4433,-14.3258
2.792,-12.20412619,-12.4433,-14.3258
2.793,-12.20381713,-12.4433,-14.3258
2.794,-12.20350785,-12.4433,-14.3258
2.795,-12.20319836,-12.4433,-14.3258
2.796,-12.20288867,-12.4433,-14.3258
2.797,-12.20257879,-12.4433,-14.3258
2.798,-12.20226872,-12.4433,-14.3258
2.799,-12.20195847,-12.4433,-14.3258
2.8,-12.20164805,-12.4433,-14.3258
2.801,-12.20133747,-12.4433,-14.3258
2.802,-12.20102673,-12.4433,-14.3258
2.803,-12.20071585,-12.4433,-14.3258
2.804,-12.20040482,-12.4433,-14.3258
2.805,-12.20009366,-12.4433,-14.3258
2.806,-12.19978238,-12.4433,-14.3258
2.807,-12.19947098,-12.4433,-14.3258
2.808,-12.19915947,-12.4433,-14.3258
2.809,-12.19884786,-12.4433,-14.3258
2.81,-12.19853616,-12.4433,-14.3258
2.811,-12.19822437,-12.4433,-14.3258
2.812,-12.1979125,-12.4433,-14.3258
2.813,-12.19760056,-12.4433,-14.3258
2.814,-12.19728855,-12.4433,-14.3258
2.815,-12.19697649,-12.4433,-14.3258
2.816,-12.19666439,-12.4433,-14.3258
2.817,-12.19635224,-12.4433,-14.3258
2.818,-12.19604006,-12.4433,-14.3258
2.819,-12.19572786,-12.4433,-14.3258
2.82,-12.19541564,-12.4433,-14.3258
2.821,-12.19510341,-12.4433,-14.3258
2.822,-12.19479117,-12.4433,-14.3258
2.823,-12.19447895,-12.4433,-14.3258
2.824,-12.19416674,-12.4433,-14.3258
2.825,-12.19385454,-12.4433,-14.3258
2.826,-12.19354238,-12.4433,-14.3258
2.827,-12.19323026,-12.4433,-14.3258
2.828,-12.19291818,-12.4433,-14.3258
2.829,-12.19260615,-12.4433,-14.3258
2.83,-12.19229419,-12.4433,-14.3258
2.831,-12.19198229,-12.4433,-14.3258
2.832,-12.19167046,-12.4433,-14.3258
2.833,-12.19135872,-12.4433,-14.3258
2.834,-12.19104707,-12.4433,-14.3258
2.835,-12.19073552,-12.4433,-14.3258
2.836,-12.19042408,-12.4433,-14.3258
2.837,-12.19011275,-12.4433,-14.3258
2.838,-12.18980154,-12.4433,-14.3258
2.839,-12.18949047,-12.4433,-14.3258
2.84,-12.18917953,-12.4433,-14.3258
2.841,-12.18886873,-12.4433,-14.3258
2.842,-12.18855809,-12.4433,-14.3258
2.843,-12.18824761,-12.4433,-14.3258
2.844,-12.1879373,-12.4433,-14.3258
2.845,-12.18762716,-12.4433,-14.3258
2.846,-12.18731721,-12.4433,-14.3258
2.847,-12.18700745,-12.4433,-14.3258
2.848,-12.18669789,-12.4433,-14.3258
2.849,-12.18638854,-12.4433,-14.3258
2.85,-12.18607941,-12.4433,-14.3258
2.851,-12.18577049,-12.4433,-14.3258
2.852,-12.18546181,-12.4433,-14.3258
2.853,-12.18515337,-12.4433,-14.3258
2.854,-12.18484517,-12.4433,-14.3258
2.855,-12.18453723,-12.4433,-14.3258
2.856,-12.18422954,-12.4433,-14.3258
2.857,-12.18392213,-12.4433,-14.3258
2.858,-12.183615,-12.4433,-14.3258
2.859,-12.18330815,-12.4433,-14.3258
2.86,-12.1830016,-12.4433,-14.3258
2.861,-12.18269534,-12.4433,-14.3258
2.862,-12.1823894,-12.4433,-14.3258
2.863,-12.18208377,-12.4433,-14.3258
2.864,-12.18177847,-12.4433,-14.3258
2.865,-12.1814735,-12.4433,-14.3258
2.866,-12.18116887,-12.4433,-14.3258
2.867,-12.18086459,-12.4433,-14.3258
2.868,-12.18056066,-12.4433,-14.3258
2.869,-12.1802571,-12.4433,-14.3258
2.87,-12.17995391,-12.4433,-14.3258
2.871,-12.1796511,-12.4433,-14.3258
2.872,-12.17934868,-12.4433,-14.3258
2.873,-12.17904665,-12.4433,-14.3258
2.874,-12.17874502,-12.4433,-14.3258
2.875,-12.17844381,-12.4433,-14.3258
2.876,-12.17814302,-12.4433,-14.3258
2.877,-12.17784265,-12.4433,-14.3258
2.878,-12.17754272,-12.4433,-14.3258
2.879,-12.17724323,-12.4433,-14.3258
2.88,-12.17694419,-12.4433,-14.3258
2.881,-12.17664561,-12.4433,-14.3258
2.882,-12.1763475,-12.4433,-14.3258
2.883,-12.17604986,-12.4433,-14.3258
2.884,-12.1757527,-12.4433,-14.3258
2.885,-12.17545604,-12.4433,-14.3258
2.886,-12.17515987,-12.4433,-14.3258
2.887,-12.17486421,-12.4433,-14.3258
2.888,-12.17456906,-12.4433,-14.3258
2.889,-12.17427444,-12.4433,-14.3258
2.89,-12.17398034,-12.4433,-14.3258
2.891,-12.17368678,-12.4433,-14.3258
2.892,-12.17339377,-12.4433,-14.3258
2.893,-12.17310132,-12.4433,-14.3258
2.894,-12.17280942,-12.4433,-14.3258
2.895,-12.1725181,-12.4433,-14.3258
2.896,-12.17222735,-12.4433,-14.3258
2.897,-12.17193719,-12.4433,-14.3258
2.898,-12.17164763,-12.4433,-14.3258
2.899,-12.17135866,-12.4433,-14.3258
2.9,-12.17107031,-12.4433,-14.3258
2.901,-12.17078258,-12.4433,-14.3258
2.902,-12.17049547,-12.4433,-14.3258
2.903,-12.17020899,-12.4433,-14.3258
2.904,-12.16992316,-12.4433,-14.3258
2.905,-12.16963798,-12.4433,-14.3258
2.906,-12.16935346,-12.4433,-14.3258
2.907,-12.1690696,-12.4433,-14.3258
2.908,-12.16878642,-12.4433,-14.3258
2.909,-12.16850392,-12.4433,-14.3258
2.91,-12.16822211,-12.4433,-14.3258
2.911,-12.16794101,-12.4433,-14.3258
2.912,-12.16766061,-12.4433,-14.3258
2.913,-12.16738092,-12.4433,-14.3258
2.914,-12.16710196,-12.4433,-14.3258
2.915,-12.16682373,-12.4433,-14.3258
2.916,-12.16654624,-12.4433,-14.3258
2.917,-12.1662695,-12.4433,-14.3258
2.918,-12.16599351,-12.4433,-14.3258
2.919,-12.16571829,-12.4433,-14.3258
2.92,-12.16544384,-12.4433,-14.3258
2.921,-12.16517017,-12.4433,-14.3258
2.922,-12.16489729,-12.4433,-14.3258
2.923,-12.16462521,-12.4433,-14.3258
2.924,-12.16435393,-12.4433,-14.3258
2.925,-12.16408347,-12.4433,-14.3258
2.926,-12.16381383,-12.4433,-14.3258
2.927,-12.16354502,-12.4433,-14.3258
2.928,-12.16327704,-12.4433,-14.3258
2.929,-12.16300992,-12.4433,-14.3258
2.93,-12.16274365,-12.4433,-14.3258
2.931,-12.16247824,-12.4433,-14.3258
2.932,-12.1622137,-12.4433,-14.3258
2.933,-12.16195005,-12.4433,-14.3258
2.934,-12.16168728,-12.4433,-14.3258
2.935,-12.16142541,-12.4433,-14.3258
2.936,-12.16116444,-12.4433,-14.3258
2.937,-12.16090439,-12.4433,-14.3258
2.938,-12.16064526,-12.4433,-14.3258
2.939,-12.16038706,-12.4433,-14.3258
2.94,-12.16012979,-12.4433,-14.3258
2.941,-12.15987348,-12.4433,-14.3258
2.942,-12.15961811,-12.4433,-14.3258
2.943,-12.15936372,-12.4433,-14.3258
2.944,-12.15911029,-12.4433,-14.3258
2.945,-12.15885785,-12.4433,-14.3258
2.946,-12.15860639,-12.4433,-14.3258
2.947,-12.15835593,-12.4433,-14.3258
2.948,-12.15810648,-12.4433,-14.3258
2.949,-12.15785804,-12.4433,-14.3258
2.95,-12.15761063,-12.4433,-14.3258
2.951,-12.15736424,-12.4433,-14.3258
2.952,-12.1571189,-12.4433,-14.3258
2.953,-12.1568746,-12.4433,-14.3258
2.954,-12.15663136,-12.4433,-14.3258
2.955,-12.15638919,-12.4433,-14.3258
2.956,-12.15614809,-12.4433,-14.3258
2.957,-12.15590807,-12.4433,-14.3258
2.958,-12.15566914,-12.4433,-14.3258
2.959,-12.15543132,-12.4433,-14.3258
2.96,-12.1551946,-12.4433,-14.3258
2.961,-12.154959,-12.4433,-14.3258
2.962,-12.15472453,-12.4433,-14.3258
2.963,-12.15449118,-12.4433,-14.3258
2.964,-12.15425899,-12.4433,-14.3258
2.965,-12.15402794,-12.4433,-14.3258
2.966,-12.15379805,-12.4433,-14.3258
2.967,-12.15356934,-12.4433,-14.3258
2.968,-12.1533418,-12.4433,-14.3258
2.969,-12.15311545,-12.4433,-14.3258
2.97,-12.15289029,-12.4433,-14.3258
2.971,-12.15266633,-12.4433,-14.3258
2.972,-12.15244359,-12.4433,-14.3258
2.973,-12.15222207,-12.4433,-14.3258
2.974,-12.15200179,-12.4433,-14.3258
2.975,-12.15178274,-12.4433,-14.3258
2.976,-12.15156493,-12.4433,-14.3258
2.977,-12.15134839,-12.4433,-14.3258
2.978,-12.15113311,-12.4433,-14.3258
2.979,-12.1509191,-12.4433,-14.3258
2.98,-12.15070638,-12.4433,-14.3258
2.981,-12.15049495,-12.4433,-14.3258
2.982,-12.15028482,-12.4433,-14.3258
2.983,-12.150076,-12.4433,-14.3258
2.984,-12.1498685,-12.4433,-14.3258
2.985,-12.14966233,-12.4433,-14.3258
2.986,-12.14945749,-12.4433,-14.3258
2.987,-12.149254,-12.4433,-14.3258
2.988,-12.14905187,-12.4433,-14.3258
2.989,-12.14885109,-12.4433,-14.3258
2.99,-12.14865169,-12.4433,-14.3258
2.991,-12.14845368,-12.4433,-14.3258
2.992,-12.14825705,-12.4433,-14.3258
2.993,-12.14806182,-12.4433,-14.3258
2.994,-12.14786801,-12.4433,-14.3258
2.995,-12.14767561,-12.4433,-14.3258
2.996,-12.14748463,-12.4433,-14.3258
2.997,-12.1472951,-12.4433,-14.3258
2.998,-12.147107,-12.4433,-14.3258
2.999,-12.14692037,-12.4433,-14.3258
3,-12.14673519,-12.4433,-14.3258
