Freq(Hz),S11 Log Mag(dB)
1000000000,-5.2874308
1001000000,-5.3171759
1002000000,-5.3030806
1003000000,-5.3132071
1004000000,-5.3475323
1005000000,-5.3196044
1006000000,-5.3461051
1007000000,-5.3415923
1008000000,-5.3546457
1009000000,-5.3702078
1010000000,-5.3803959
1011000000,-5.3719831
1012000000,-5.4359045
1013000000,-5.3967099
1014000000,-5.4008646
1015000000,-5.4487448
1016000000,-5.4440131
1017000000,-5.4888592
1018000000,-5.4700451
1019000000,-5.5136719
1020000000,-5.484416
1021000000,-5.5205593
1022000000,-5.5256367
1023000000,-5.5262604
1024000000,-5.5547829
1025000000,-5.5472083
1026000000,-5.560616
1027000000,-5.5423069
1028000000,-5.5926299
1029000000,-5.5867929
1030000000,-5.6081891
1031000000,-5.6472716
1032000000,-5.6600418
1033000000,-5.6310492
1034000000,-5.6281214
1035000000,-5.6238132
1036000000,-5.6644597
1037000000,-5.6811638
1038000000,-5.7106938
1039000000,-5.6973701
1040000000,-5.7057781
1041000000,-5.71666
1042000000,-5.7109232
1043000000,-5.7255163
1044000000,-5.7572107
1045000000,-5.7586546
1046000000,-5.7643399
1047000000,-5.7704396
1048000000,-5.815907
1049000000,-5.8073826
1050000000,-5.829309
1051000000,-5.8337984
1052000000,-5.8366961
1053000000,-5.854506
1054000000,-5.8613682
1055000000,-5.8982682
1056000000,-5.9029732
1057000000,-5.898561
1058000000,-5.9243155
1059000000,-5.9293447
1060000000,-5.9256916
1061000000,-5.9637713
1062000000,-5.9376402
1063000000,-5.971272
1064000000,-5.9442453
1065000000,-5.9897575
1066000000,-5.995719
1067000000,-6.0256047
1068000000,-6.0264354
1069000000,-6.0240946
1070000000,-6.0443702
1071000000,-6.0754948
1072000000,-6.043119
1073000000,-6.0882931
1074000000,-6.0711803
1075000000,-6.1060591
1076000000,-6.0969234
1077000000,-6.1144567
1078000000,-6.1284366
1079000000,-6.1459241
1080000000,-6.1395736
1081000000,-6.1855574
1082000000,-6.207808
1083000000,-6.2012014
1084000000,-6.2113109
1085000000,-6.2153363
1086000000,-6.2204819
1087000000,-6.2367649
1088000000,-6.2484951
1089000000,-6.2492604
1090000000,-6.273344
1091000000,-6.3018479
1092000000,-6.2860913
1093000000,-6.3348627
1094000000,-6.3358908
1095000000,-6.3407884
1096000000,-6.3204556
1097000000,-6.3427172
1098000000,-6.3751259
1099000000,-6.3945947
1100000000,-6.4133987
1101000000,-6.4119191
1102000000,-6.4031754
1103000000,-6.4633131
1104000000,-6.4489956
1105000000,-6.4384294
1106000000,-6.463028
1107000000,-6.4713564
1108000000,-6.495739
1109000000,-6.4781828
1110000000,-6.4934907
1111000000,-6.5295444
1112000000,-6.5660982
1113000000,-6.5505738
1114000000,-6.5492258
1115000000,-6.6057601
1116000000,-6.6032686
1117000000,-6.6088438
1118000000,-6.6245761
1119000000,-6.6202803
1120000000,-6.6280661
1121000000,-6.6684618
1122000000,-6.6713252
1123000000,-6.6743932
1124000000,-6.6767936
1125000000,-6.6883879
1126000000,-6.7112098
1127000000,-6.7320194
1128000000,-6.7077885
1129000000,-6.7484145
1130000000,-6.7432308
1131000000,-6.7978177
1132000000,-6.7889585
1133000000,-6.7728157
1134000000,-6.7988682
1135000000,-6.8236318
1136000000,-6.8565068
1137000000,-6.8559499
1138000000,-6.8682098
1139000000,-6.8728771
1140000000,-6.9118614
1141000000,-6.8952885
1142000000,-6.8829684
1143000000,-6.8959465
1144000000,-6.9612365
1145000000,-6.9543672
1146000000,-6.974113
1147000000,-6.9783683
1148000000,-6.9812565
1149000000,-6.9738255
1150000000,-6.9939022
1151000000,-7.0295906
1152000000,-7.0480556
1153000000,-7.0210824
1154000000,-7.0390224
1155000000,-7.0702567
1156000000,-7.0743365
1157000000,-7.1108403
1158000000,-7.1023288
1159000000,-7.1287284
1160000000,-7.1324244
1161000000,-7.159019
1162000000,-7.186132
1163000000,-7.1864305
1164000000,-7.1995378
1165000000,-7.1972427
1166000000,-7.2094002
1167000000,-7.2137108
1168000000,-7.2174392
1169000000,-7.2250333
1170000000,-7.2616339
1171000000,-7.2754374
1172000000,-7.2661481
1173000000,-7.2882614
1174000000,-7.3077526
1175000000,-7.3399434
1176000000,-7.3486228
1177000000,-7.3566055
1178000000,-7.359879
1179000000,-7.3607612
1180000000,-7.3908534
1181000000,-7.4012451
1182000000,-7.408206
1183000000,-7.4116917
1184000000,-7.432817
1185000000,-7.4480147
1186000000,-7.4871268
1187000000,-7.4794888
1188000000,-7.5044174
1189000000,-7.4589949
1190000000,-7.5294719
1191000000,-7.4741802
1192000000,-7.5322266
1193000000,-7.5518179
1194000000,-7.5877886
1195000000,-7.5740643
1196000000,-7.6026015
1197000000,-7.6119986
1198000000,-7.6050887
1199000000,-7.6285138
1200000000,-7.6350212
1201000000,-7.6929212
1202000000,-7.6650481
1203000000,-7.656179
1204000000,-7.7012277
1205000000,-7.7245965
1206000000,-7.7244787
1207000000,-7.7317929
1208000000,-7.7671247
1209000000,-7.7700906
1210000000,-7.8017931
1211000000,-7.7718973
1212000000,-7.8178339
1213000000,-7.8179979
1214000000,-7.861999
1215000000,-7.8867979
1216000000,-7.8706899
1217000000,-7.8830924
1218000000,-7.867979
1219000000,-7.8992634
1220000000,-7.9287667
1221000000,-7.9441395
1222000000,-7.9347525
1223000000,-7.9536648
1224000000,-7.9643726
1225000000,-7.9772477
1226000000,-8.0135975
1227000000,-8.00776
1228000000,-8.0321054
1229000000,-8.0472755
1230000000,-8.0399723
1231000000,-8.0651703
1232000000,-8.0897713
1233000000,-8.1150808
1234000000,-8.1031237
1235000000,-8.125042
1236000000,-8.1608601
1237000000,-8.1272249
1238000000,-8.1542892
1239000000,-8.2045908
1240000000,-8.1789198
1241000000,-8.2409134
1242000000,-8.2133665
1243000000,-8.2622118
1244000000,-8.2683716
1245000000,-8.261034
1246000000,-8.2766409
1247000000,-8.2981539
1248000000,-8.3268452
1249000000,-8.3183632
1250000000,-8.3623505
1251000000,-8.3398724
1252000000,-8.3624496
1253000000,-8.392643
1254000000,-8.426137
1255000000,-8.418479
1256000000,-8.417284
1257000000,-8.456111
1258000000,-8.4425201
1259000000,-8.4741201
1260000000,-8.4781818
1261000000,-8.5110188
1262000000,-8.543602
1263000000,-8.5092487
1264000000,-8.579915
1265000000,-8.5347242
1266000000,-8.5934896
1267000000,-8.5992661
1268000000,-8.5844231
1269000000,-8.6229668
1270000000,-8.6088209
1271000000,-8.6403408
1272000000,-8.6466446
1273000000,-8.6693621
1274000000,-8.7086039
1275000000,-8.7493944
1276000000,-8.7066965
1277000000,-8.7652636
1278000000,-8.7258444
1279000000,-8.7415934
1280000000,-8.7533007
1281000000,-8.7803583
1282000000,-8.8035135
1283000000,-8.8476133
1284000000,-8.887742
1285000000,-8.8576126
1286000000,-8.8964577
1287000000,-8.8897839
1288000000,-8.9015932
1289000000,-8.9215202
1290000000,-8.9628687
1291000000,-8.9954967
1292000000,-8.9756994
1293000000,-9.0098677
1294000000,-9.0173006
1295000000,-9.0073404
1296000000,-9.0270739
1297000000,-9.0479794
1298000000,-9.0709267
1299000000,-9.085
1300000000,-9.1029158
1301000000,-9.1248779
1302000000,-9.1622267
1303000000,-9.1335812
1304000000,-9.1266193
1305000000,-9.1714649
1306000000,-9.1792068
1307000000,-9.2092724
1308000000,-9.2278585
1309000000,-9.2405481
1310000000,-9.2494488
1311000000,-9.2836323
1312000000,-9.262619
1313000000,-9.3392076
1314000000,-9.2971287
1315000000,-9.3383818
1316000000,-9.3362207
1317000000,-9.3573017
1318000000,-9.3515043
1319000000,-9.3837328
1320000000,-9.3882246
1321000000,-9.4149475
1322000000,-9.4299288
1323000000,-9.4398375
1324000000,-9.4773874
1325000000,-9.4804668
1326000000,-9.4746227
1327000000,-9.4947777
1328000000,-9.5185461
1329000000,-9.5302687
1330000000,-9.5625811
1331000000,-9.577775
1332000000,-9.5834379
1333000000,-9.570262
1334000000,-9.6055784
1335000000,-9.6323986
1336000000,-9.6480122
1337000000,-9.6600361
1338000000,-9.6560555
1339000000,-9.6761341
1340000000,-9.6718006
1341000000,-9.6968393
1342000000,-9.7363558
1343000000,-9.7241316
1344000000,-9.7401218
1345000000,-9.7760611
1346000000,-9.8106356
1347000000,-9.7997007
1348000000,-9.8408613
1349000000,-9.8435793
1350000000,-9.870882
1351000000,-9.8597536
1352000000,-9.8629065
1353000000,-9.8933086
1354000000,-9.9116783
1355000000,-9.9238501
1356000000,-9.9423485
1357000000,-9.9656839
1358000000,-9.9809284
1359000000,-9.9891539
1360000000,-9.991971
1361000000,-9.9940796
1362000000,-10.053829
1363000000,-10.041388
1364000000,-10.057892
1365000000,-10.083889
1366000000,-10.103924
1367000000,-10.128941
1368000000,-10.116611
1369000000,-10.115205
1370000000,-10.142807
1371000000,-10.175841
1372000000,-10.162573
1373000000,-10.206061
1374000000,-10.23028
1375000000,-10.252381
1376000000,-10.265764
1377000000,-10.253143
1378000000,-10.292708
1379000000,-10.270827
1380000000,-10.312138
1381000000,-10.346371
1382000000,-10.316648
1383000000,-10.377944
1384000000,-10.37107
1385000000,-10.372685
1386000000,-10.386672
1387000000,-10.457655
1388000000,-10.429455
1389000000,-10.462278
1390000000,-10.464823
1391000000,-10.492696
1392000000,-10.464005
1393000000,-10.505369
1394000000,-10.531608
1395000000,-10.546273
1396000000,-10.588327
1397000000,-10.575677
1398000000,-10.604696
1399000000,-10.593558
1400000000,-10.615252
1401000000,-10.627009
1402000000,-10.686927
1403000000,-10.669884
1404000000,-10.668671
1405000000,-10.70231
1406000000,-10.719563
1407000000,-10.750898
1408000000,-10.753922
1409000000,-10.761115
1410000000,-10.787505
1411000000,-10.791296
1412000000,-10.799735
1413000000,-10.840895
1414000000,-10.853763
1415000000,-10.879012
1416000000,-10.866029
1417000000,-10.915651
1418000000,-10.909389
1419000000,-10.935426
1420000000,-10.916092
1421000000,-10.951044
1422000000,-10.987203
1423000000,-10.971891
1424000000,-10.965103
1425000000,-11.036557
1426000000,-11.074357
1427000000,-11.0523
1428000000,-11.095087
1429000000,-11.086265
1430000000,-11.135589
1431000000,-11.13218
1432000000,-11.135208
1433000000,-11.111106
1434000000,-11.193884
1435000000,-11.172614
1436000000,-11.16841
1437000000,-11.237442
1438000000,-11.257666
1439000000,-11.248084
1440000000,-11.292493
1441000000,-11.313365
1442000000,-11.317316
1443000000,-11.321338
1444000000,-11.353063
1445000000,-11.358385
1446000000,-11.38422
1447000000,-11.419297
1448000000,-11.377673
1449000000,-11.429911
1450000000,-11.426889
1451000000,-11.468216
1452000000,-11.477563
1453000000,-11.512448
1454000000,-11.536283
1455000000,-11.491992
1456000000,-11.552068
1457000000,-11.536982
1458000000,-11.571929
1459000000,-11.567014
1460000000,-11.593824
1461000000,-11.619967
1462000000,-11.636499
1463000000,-11.659568
1464000000,-11.639172
1465000000,-11.644726
1466000000,-11.712327
1467000000,-11.728187
1468000000,-11.713799
1469000000,-11.736621
1470000000,-11.781645
1471000000,-11.764651
1472000000,-11.816697
1473000000,-11.819661
1474000000,-11.814718
1475000000,-11.905941
1476000000,-11.837441
1477000000,-11.871081
1478000000,-11.889287
1479000000,-11.923943
1480000000,-11.965048
1481000000,-11.945713
1482000000,-11.958528
1483000000,-12.010787
1484000000,-12.01086
1485000000,-12.029763
1486000000,-12.021386
1487000000,-12.050069
1488000000,-12.058768
1489000000,-12.089931
1490000000,-12.141837
1491000000,-12.121955
1492000000,-12.073237
1493000000,-12.108455
1494000000,-12.180276
1495000000,-12.179444
1496000000,-12.15729
1497000000,-12.204156
1498000000,-12.223942
1499000000,-12.237251
1500000000,-12.290736
1501000000,-12.271034
1502000000,-12.280043
1503000000,-12.287289
1504000000,-12.315542
1505000000,-12.329127
1506000000,-12.343792
1507000000,-12.377235
1508000000,-12.387214
1509000000,-12.391797
1510000000,-12.409807
1511000000,-12.410968
1512000000,-12.460752
1513000000,-12.458718
1514000000,-12.418533
1515000000,-12.462043
1516000000,-12.494518
1517000000,-12.527903
1518000000,-12.561474
1519000000,-12.539399
1520000000,-12.579995
1521000000,-12.58065
1522000000,-12.614362
1523000000,-12.671115
1524000000,-12.589496
1525000000,-12.641549
1526000000,-12.666637
1527000000,-12.685904
1528000000,-12.706737
1529000000,-12.738117
1530000000,-12.695513
1531000000,-12.768392
1532000000,-12.752847
1533000000,-12.781412
1534000000,-12.793292
1535000000,-12.831599
1536000000,-12.838235
1537000000,-12.827206
1538000000,-12.874715
1539000000,-12.848628
1540000000,-12.93069
1541000000,-12.91715
1542000000,-12.928786
1543000000,-12.91717
1544000000,-12.973206
1545000000,-12.970862
1546000000,-12.993439
1547000000,-12.969658
1548000000,-13.039575
1549000000,-13.02597
1550000000,-13.035583
1551000000,-13.04416
1552000000,-13.073255
1553000000,-13.139518
1554000000,-13.129869
1555000000,-13.16964
1556000000,-13.14563
1557000000,-13.172599
1558000000,-13.160018
1559000000,-13.18559
1560000000,-13.19287
1561000000,-13.244267
1562000000,-13.250212
1563000000,-13.253339
1564000000,-13.318594
1565000000,-13.304992
1566000000,-13.343348
1567000000,-13.345657
1568000000,-13.320832
1569000000,-13.355575
1570000000,-13.395209
1571000000,-13.405152
1572000000,-13.459109
1573000000,-13.434507
1574000000,-13.461874
1575000000,-13.507045
1576000000,-13.435267
1577000000,-13.493662
1578000000,-13.492221
1579000000,-13.561034
1580000000,-13.545473
1581000000,-13.579409
1582000000,-13.59425
1583000000,-13.607595
1584000000,-13.607705
1585000000,-13.606967
1586000000,-13.673327
1587000000,-13.699397
1588000000,-13.696319
1589000000,-13.710402
1590000000,-13.744163
1591000000,-13.713942
1592000000,-13.751415
1593000000,-13.807473
1594000000,-13.779407
1595000000,-13.829671
1596000000,-13.829893
1597000000,-13.855671
1598000000,-13.840204
1599000000,-13.865446
1600000000,-13.853086
1601000000,-13.931548
1602000000,-13.947707
1603000000,-13.971707
1604000000,-13.920643
1605000000,-13.975754
1606000000,-13.995649
1607000000,-14.012055
1608000000,-14.067936
1609000000,-14.045074
1610000000,-14.064479
1611000000,-14.117452
1612000000,-14.114865
1613000000,-14.140626
1614000000,-14.120604
1615000000,-14.151866
1616000000,-14.213326
1617000000,-14.245957
1618000000,-14.201437
1619000000,-14.209897
1620000000,-14.276167
1621000000,-14.279654
1622000000,-14.285314
1623000000,-14.303731
1624000000,-14.328069
1625000000,-14.363974
1626000000,-14.331123
1627000000,-14.381212
1628000000,-14.354504
1629000000,-14.408153
1630000000,-14.419715
1631000000,-14.467221
1632000000,-14.459266
1633000000,-14.471244
1634000000,-14.508896
1635000000,-14.545409
1636000000,-14.540765
1637000000,-14.565272
1638000000,-14.557487
1639000000,-14.594814
1640000000,-14.647287
1641000000,-14.596382
1642000000,-14.65004
1643000000,-14.692892
1644000000,-14.676045
1645000000,-14.688208
1646000000,-14.754426
1647000000,-14.754052
1648000000,-14.789777
1649000000,-14.753414
1650000000,-14.817161
1651000000,-14.807099
1652000000,-14.870358
1653000000,-14.819476
1654000000,-14.83604
1655000000,-14.783086
1656000000,-14.926551
1657000000,-14.893528
1658000000,-14.951669
1659000000,-14.910401
1660000000,-14.991603
1661000000,-14.99602
1662000000,-15.02382
1663000000,-15.027742
1664000000,-15.053377
1665000000,-15.027705
1666000000,-15.025383
1667000000,-15.077482
1668000000,-15.054398
1669000000,-15.085032
1670000000,-15.149901
1671000000,-15.152016
1672000000,-15.150714
1673000000,-15.196611
1674000000,-15.142273
1675000000,-15.207104
1676000000,-15.209911
1677000000,-15.243641
1678000000,-15.267732
1679000000,-15.294482
1680000000,-15.322604
1681000000,-15.39053
1682000000,-15.345804
1683000000,-15.381245
1684000000,-15.371798
1685000000,-15.438361
1686000000,-15.422805
1687000000,-15.413687
1688000000,-15.459741
1689000000,-15.443984
1690000000,-15.488144
1691000000,-15.511911
1692000000,-15.493345
1693000000,-15.524238
1694000000,-15.545617
1695000000,-15.573446
1696000000,-15.596765
1697000000,-15.556035
1698000000,-15.629098
1699000000,-15.614293
1700000000,-15.671301
1701000000,-15.672536
1702000000,-15.698412
1703000000,-15.674411
1704000000,-15.748487
1705000000,-15.756221
1706000000,-15.757792
1707000000,-15.769469
1708000000,-15.811101
1709000000,-15.825617
1710000000,-15.806326
1711000000,-15.850913
1712000000,-15.862246
1713000000,-15.875421
1714000000,-15.885572
1715000000,-15.935317
1716000000,-15.923592
1717000000,-15.974182
1718000000,-15.997664
1719000000,-15.990513
1720000000,-16.005722
1721000000,-16.023924
1722000000,-16.073193
1723000000,-16.069624
1724000000,-16.10076
1725000000,-16.074602
1726000000,-16.167236
1727000000,-16.131407
1728000000,-16.14724
1729000000,-16.220882
1730000000,-16.149014
1731000000,-16.158834
1732000000,-16.220249
1733000000,-16.18918
1734000000,-16.256475
1735000000,-16.331593
1736000000,-16.297573
1737000000,-16.34479
1738000000,-16.333578
1739000000,-16.34482
1740000000,-16.361477
1741000000,-16.334547
1742000000,-16.392439
1743000000,-16.459888
1744000000,-16.391651
1745000000,-16.407328
1746000000,-16.465828
1747000000,-16.501444
1748000000,-16.487837
1749000000,-16.485264
1750000000,-16.54586
1751000000,-16.613708
1752000000,-16.608383
1753000000,-16.60659
1754000000,-16.645639
1755000000,-16.619627
1756000000,-16.687387
1757000000,-16.67367
1758000000,-16.679008
1759000000,-16.674688
1760000000,-16.674814
1761000000,-16.744013
1762000000,-16.741085
1763000000,-16.73756
1764000000,-16.798931
1765000000,-16.831547
1766000000,-16.845097
1767000000,-16.820324
1768000000,-16.813
1769000000,-16.865541
1770000000,-16.964163
1771000000,-16.902821
1772000000,-16.960291
1773000000,-16.88903
1774000000,-16.928694
1775000000,-16.965626
1776000000,-17.00139
1777000000,-16.991474
1778000000,-17.098215
1779000000,-17.076357
1780000000,-17.081827
1781000000,-17.109932
1782000000,-17.117826
1783000000,-17.140108
1784000000,-17.202862
1785000000,-17.196161
1786000000,-17.197929
1787000000,-17.182796
1788000000,-17.219753
1789000000,-17.271685
1790000000,-17.269375
1791000000,-17.272791
1792000000,-17.379654
1793000000,-17.316133
1794000000,-17.362341
1795000000,-17.408285
1796000000,-17.390089
1797000000,-17.44631
1798000000,-17.424105
1799000000,-17.426779
1800000000,-17.458916
1801000000,-17.484325
1802000000,-17.485973
1803000000,-17.487459
1804000000,-17.569534
1805000000,-17.565428
1806000000,-17.554417
1807000000,-17.550726
1808000000,-17.606647
1809000000,-17.645372
1810000000,-17.640396
1811000000,-17.687567
1812000000,-17.668213
1813000000,-17.695221
1814000000,-17.691254
1815000000,-17.75226
1816000000,-17.771517
1817000000,-17.806944
1818000000,-17.821926
1819000000,-17.801487
1820000000,-17.819725
1821000000,-17.856606
1822000000,-17.865854
1823000000,-17.877735
1824000000,-17.918442
1825000000,-17.89366
1826000000,-18.016478
1827000000,-18.030884
1828000000,-18.019842
1829000000,-18.033836
1830000000,-18.063227
1831000000,-18.135853
1832000000,-18.086975
1833000000,-18.065704
1834000000,-18.169146
1835000000,-18.162161
1836000000,-18.173553
1837000000,-18.145443
1838000000,-18.228325
1839000000,-18.199827
1840000000,-18.21352
1841000000,-18.201025
1842000000,-18.277895
1843000000,-18.317265
1844000000,-18.325449
1845000000,-18.356056
1846000000,-18.257341
1847000000,-18.41152
1848000000,-18.3995
1849000000,-18.36994
1850000000,-18.359325
1851000000,-18.415243
1852000000,-18.444077
1853000000,-18.462902
1854000000,-18.435816
1855000000,-18.489304
1856000000,-18.537142
1857000000,-18.533211
1858000000,-18.57839
1859000000,-18.552399
1860000000,-18.571768
1861000000,-18.609789
1862000000,-18.617239
1863000000,-18.661415
1864000000,-18.628742
1865000000,-18.643763
1866000000,-18.669165
1867000000,-18.743484
1868000000,-18.753157
1869000000,-18.745026
1870000000,-18.753986
1871000000,-18.791576
1872000000,-18.834164
1873000000,-18.804455
1874000000,-18.766922
1875000000,-18.804888
1876000000,-18.860037
1877000000,-18.909843
1878000000,-18.905672
1879000000,-18.918402
1880000000,-18.935215
1881000000,-18.978477
1882000000,-18.96784
1883000000,-19.004307
1884000000,-19.015429
1885000000,-19.043257
1886000000,-19.022938
1887000000,-19.055136
1888000000,-19.043694
1889000000,-19.099154
1890000000,-19.049007
1891000000,-19.100523
1892000000,-19.177397
1893000000,-19.119652
1894000000,-19.150356
1895000000,-19.159729
1896000000,-19.193012
1897000000,-19.218718
1898000000,-19.202877
1899000000,-19.216766
1900000000,-19.204418
1901000000,-19.230022
1902000000,-19.211922
1903000000,-19.29455
1904000000,-19.329498
1905000000,-19.332638
1906000000,-19.345892
1907000000,-19.361677
1908000000,-19.357798
1909000000,-19.354942
1910000000,-19.416777
1911000000,-19.437117
1912000000,-19.453934
1913000000,-19.412971
1914000000,-19.484175
1915000000,-19.520571
1916000000,-19.50963
1917000000,-19.45632
1918000000,-19.54756
1919000000,-19.463507
1920000000,-19.571028
1921000000,-19.547523
1922000000,-19.625965
1923000000,-19.605194
1924000000,-19.631954
1925000000,-19.583679
1926000000,-19.636452
1927000000,-19.66783
1928000000,-19.694296
1929000000,-19.763172
1930000000,-19.678808
1931000000,-19.7812
1932000000,-19.708324
1933000000,-19.765583
1934000000,-19.751459
1935000000,-19.763697
1936000000,-19.794235
1937000000,-19.788866
1938000000,-19.824844
1939000000,-19.829081
1940000000,-19.799129
1941000000,-19.838388
1942000000,-19.854633
1943000000,-19.939289
1944000000,-19.969067
1945000000,-19.938538
1946000000,-19.898731
1947000000,-19.906359
1948000000,-19.924587
1949000000,-19.976109
1950000000,-19.971088
1951000000,-19.960732
1952000000,-19.986967
1953000000,-19.970402
1954000000,-20.086664
1955000000,-20.00955
1956000000,-20.062204
1957000000,-20.1077
1958000000,-20.076323
1959000000,-20.086056
1960000000,-20.097128
1961000000,-20.122438
1962000000,-20.074955
1963000000,-20.160103
1964000000,-20.09528
1965000000,-20.162031
1966000000,-20.166368
1967000000,-20.181887
1968000000,-20.139227
1969000000,-20.161087
1970000000,-20.16844
1971000000,-20.184923
1972000000,-20.233309
1973000000,-20.216255
1974000000,-20.265024
1975000000,-20.236288
1976000000,-20.270645
1977000000,-20.302151
1978000000,-20.275541
1979000000,-20.308315
1980000000,-20.273956
1981000000,-20.319963
1982000000,-20.387777
1983000000,-20.376793
1984000000,-20.351625
1985000000,-20.372538
1986000000,-20.417305
1987000000,-20.364292
1988000000,-20.441936
1989000000,-20.419956
1990000000,-20.412121
1991000000,-20.456871
1992000000,-20.427938
1993000000,-20.410976
1994000000,-20.52968
1995000000,-20.540359
1996000000,-20.49157
1997000000,-20.451567
1998000000,-20.529104
